,Date,Action,Ticker,Quantity,Price,Cash
0,2019-01-31,BUY,AUDUSD=X,585071,0.7159220576286316,581134.7658211589
1,2019-01-31,BUY,GBPUSD=X,444277,1.30804443359375,0.7089974284172058
2,2019-02-28,SELL,AUDUSD=X,116210,0.719398558139801,83602.0154388547
3,2019-02-28,SELL,GBPUSD=X,191152,1.3258028030395508,337031.8728454709
4,2019-02-28,BUY,EURUSD=X,295819,1.1393154859542847,0.7051059603691101
5,2019-03-29,SELL,GBPUSD=X,2076,1.3152703046798706,2731.2062584757805
6,2019-03-29,BUY,AUDUSD=X,2465,0.7084510922431946,984.8743160963058
7,2019-03-29,BUY,EURUSD=X,875,1.1251758337020874,0.3454616069793701
8,2019-04-30,SELL,AUDUSD=X,3261,0.7044287323951721,2297.4875579476357
9,2019-04-30,SELL,EURUSD=X,32,1.1150261163711548,2333.1683936715126
10,2019-04-30,BUY,GBPUSD=X,1805,1.2920230627059937,1.0667654871940613
11,2019-05-31,SELL,EURUSD=X,3796,1.1137346029281616,4228.803318202496
12,2019-05-31,BUY,AUDUSD=X,1784,0.691840410232544,2994.560026347637
13,2019-05-31,BUY,GBPUSD=X,2370,1.2629451751708984,1.3799611926078796
14,2019-06-28,SELL,EURUSD=X,1807,1.1374752521514893,2056.797741830349
15,2019-06-28,BUY,AUDUSD=X,1008,0.6986606121063232,1352.5478448271751
16,2019-06-28,BUY,GBPUSD=X,1065,1.269841194152832,0.1669730544090271
17,2019-07-31,SELL,AUDUSD=X,4232,0.6899406909942627,2919.9959773421288
18,2019-07-31,SELL,EURUSD=X,588,1.1143054962158203,3575.207609117031
19,2019-07-31,BUY,GBPUSD=X,2926,1.2217471599578857,0.37541908025741577
20,2019-08-30,SELL,GBPUSD=X,4631,1.2218515872955322,5658.770119845867
21,2019-08-30,BUY,AUDUSD=X,7631,0.6739588975906372,515.7897723317146
22,2019-08-30,BUY,EURUSD=X,465,1.1085859537124634,0.29730385541915894
23,2019-09-30,SELL,AUDUSD=X,1186,0.6754018664360046,801.3239174485207
24,2019-09-30,SELL,GBPUSD=X,2660,1.2331976890563965,4081.6297703385353
25,2019-09-30,BUY,EURUSD=X,3736,1.0922753810882568,0.8889465928077698
26,2019-10-31,SELL,GBPUSD=X,3869,1.2866700887680054,4979.015520036221
27,2019-10-31,BUY,AUDUSD=X,4392,0.6855888962745667,1967.9090875983238
28,2019-10-31,BUY,EURUSD=X,1770,1.1114816665649414,0.586537778377533
29,2019-11-29,SELL,GBPUSD=X,2179,1.2929919958114624,2818.016096651554
30,2019-11-29,BUY,AUDUSD=X,2937,0.6767200231552124,830.4893886446953
31,2019-11-29,BUY,EURUSD=X,754,1.1004853248596191,0.72345370054245
32,2019-12-31,SELL,AUDUSD=X,5542,0.6982996463775635,3870.7000939249992
33,2019-12-31,BUY,EURUSD=X,1013,1.1182304620742798,2737.932635843754
34,2019-12-31,BUY,GBPUSD=X,2090,1.3091918230056763,1.7217257618904114
35,2019-01-31,SELL,EURUSD=X,298209,1.1435366868972778,341014.6535887122
36,2019-01-31,BUY,AUDUSD=X,113330,0.7159220576286316,259879.2067976594
37,2019-01-31,BUY,GBPUSD=X,198677,1.30804443359375,0.8628645539283752
38,2019-02-28,SELL,AUDUSD=X,116829,0.719398558139801,84047.47701346874
39,2019-02-28,SELL,GBPUSD=X,192170,1.3258028030395508,338827.0016735792
40,2019-02-28,BUY,EURUSD=X,297395,1.1393154859542847,0.27272820472717285
